model,stage,subject,session_idx,date,n_trials,sim_stay_rew_com_mean,sim_stay_rew_com_lo,sim_stay_rew_com_hi,exp_stay_rew_com,sim_stay_rew_rare_mean,sim_stay_rew_rare_lo,sim_stay_rew_rare_hi,exp_stay_rew_rare,sim_stay_unrew_com_mean,sim_stay_unrew_com_lo,sim_stay_unrew_com_hi,exp_stay_unrew_com,sim_stay_unrew_rare_mean,sim_stay_unrew_rare_lo,sim_stay_unrew_rare_hi,exp_stay_unrew_rare,sim_ttc_mean,sim_ttc_lo,sim_ttc_hi,sim_ttc_n,exp_ttc_mean,exp_ttc_n
rac_p,4.2,WT1,0,2019-12-18 16:00:11,95,,,,,,,,,,,,,,,,,6.6,6.0,8.0,10,,0
rac_p,4.2,WT2,0,2019-12-16 17:00:06,84,0.5792682926829268,0.0,1.0,,0.5,0.0,1.0,1.0,0.47101449275362317,0.0,1.0,1.0,0.4166666666666667,0.0,1.0,0.0,,,,0,,0
rac_p,4.2,WT3,0,2019-12-17 11:01:44,77,0.806201550387597,0.0,1.0,1.0,0.41935483870967744,0.0,1.0,,0.4408602150537635,0.0,1.0,1.0,0.5757575757575758,0.0,1.0,,7.4,6.0,11.0,25,,0
rac_p,4.2,WT4,0,2020-03-12 16:00:01,70,0.5570652173913043,0.0,1.0,0.0,0.34615384615384615,0.0,1.0,,0.32432432432432434,0.0,1.0,1.0,0.4,0.0,1.0,,,,,0,,0
rac_p,4.2,WT5,0,2020-03-12 17:07:48,62,0.6326530612244898,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,,0.375,0.0,1.0,,0.3333333333333333,0.0,1.0,,,,,0,,0
rac_p,4.2,WT6,0,2020-03-17 12:50:06,161,0.6476449275362318,0.0,1.0,1.0,0.41379310344827586,0.0,1.0,,0.5101626016260162,0.0,1.0,0.3333333333333333,0.6571428571428571,0.0,1.0,,,,,0,,0
