model,stage,subject,session_idx,date,n_trials,sim_stay_rew_com_mean,sim_stay_rew_com_lo,sim_stay_rew_com_hi,exp_stay_rew_com,sim_stay_rew_rare_mean,sim_stay_rew_rare_lo,sim_stay_rew_rare_hi,exp_stay_rew_rare,sim_stay_unrew_com_mean,sim_stay_unrew_com_lo,sim_stay_unrew_com_hi,exp_stay_unrew_com,sim_stay_unrew_rare_mean,sim_stay_unrew_rare_lo,sim_stay_unrew_rare_hi,exp_stay_unrew_rare,exp_ttc_list,sim_ttc_list,exp_ttc_mean,sim_ttc_mean,exp_ttc_n,sim_ttc_n,sim_ttc_lo,sim_ttc_hi
mf_p,4.8,WT1,0,2020-01-07 09:13:51,308,0.735693904242335,0.6471512358609133,0.8351190476190476,0.9014084507042254,0.7289435653214891,0.5215909090909091,0.935189075630252,0.6428571428571429,0.4937191809286719,0.3616202455825097,0.6210416666666666,0.44642857142857145,0.5370148425525159,0.2669642857142857,0.8045454545454543,0.7,41;7;10;5;25;17;10,11;19;14;17;17;22;22;21;10;34;30;19;7;30;27;14;30;17;21;35;12;5;20;31;27;25;33;5;9;16;12;33;33;37;12;17;23;15;5;15;25;20;25;9;16;45;22;33;47;5;13;22;36;18;40;20;10;18;28;5;38;20;5;37;14;10;28;5;37;17;18;17;16;21;20;28;5;8;22;7;16;31;28;35;31;27;5;32;13;16;10;17;36;26;38;19;46;20;21;16;11;12;15;9;36;20;28;20;12;20;11;17;29;34;29;5;36;19;16;5;34;5;5;8;10;32;34;9;12;28;37;18;7;7;27;20;7;34;28;41;15;12;21;11;14;45;47;18;10;30;7;36;25;5;18;15;30;5;7;27;5;37;38;18;39;22;39;22;5;30;14;16;14;11;14;20;31;10;15;21;16;19;12;13;7;30;12;28;7;38;21;27;29;33;12;33;15;25;13;18;18;10;13;13;19;16;11;40;20;34;19;23;9;28;33;22;8;10;5;17;28;32;14;15;31;16;27;34;5;39;17;25;31;39;5;15;15;18;13;22;5;17;10;31;9;22;11;8;21;13;14;19;10;21;5;8;5;36;5;5;14;13;10;5;11;17;18;30;15;21;11;35;27;5;15;13;23;16;11;32;5;16;12;21;26;16;34,16.428571428571427,19.808362369337978,7,287,5.0,39.849999999999966
mf_p,4.8,WT1,1,2020-01-08 09:12:32,343,0.7328828572893663,0.6357393292682927,0.819854088639201,0.9027777777777778,0.7314356448593458,0.5,0.9428921568627451,0.2857142857142857,0.6178570731342795,0.5169994212962963,0.7062941176470589,0.64,0.6338343873648524,0.4135714285714286,0.8242307692307689,0.7727272727272727,5;36;46;26;33;10,24;69;21;39;7;23;30;10;44;24;39;20;23;9;26;53;38;5;11;13;36;38;48;21;8;67;17;36;27;19;10;8;47;18;16;66;22;29;29;32;22;22;33;60;51;5;46;101;7;47;29;28;69;101;20;33;17;7;10;22;5;37;5;29;12;30;97;17;14;10;35;32;19;33;11;16;37;16;27;24;26;30;5;17;5;39;29;38;71;20;5;86;24;5;10;41;13;47;14;31;41;103;31;17;22;18;59;25;31;43;9;73;18;35;40;5;62;23;53;52;8;7;7;31;38;15;14;41;8;23;15;13;25;27;93;20;45;27;13;33;26;12;5;44;21;93;40;33;21;32;73;19;8;30;34;10;7;19;58;5;18;32;16;37;39;9;14;25;11;25;61;9;11;35;23;89;23;68;5;5;31;24;5;12;22;8;30;16;59;7;15;20;22;10;26;42;25;60;70;13;8;25;25;13;18;83;30;42;55;23;39;25;7;22;33;12;30;40;19;45;8;46;18;8;5;14;7;42;10;24;78;28;45;40;7;10;37;9;13;55;5;29;34;11;15;96;9;17;15;33;22;85;5;29;46;11;33;39;25;16;30;5;30;16;106;7;51;24;25;5;38;36;34;5;23;45;15;29;30;50;50,26.0,29.060498220640568,6,281,5.0,93.0
mf_p,4.8,WT1,2,2020-01-09 09:08:36,374,0.6937678898915703,0.5907287449392713,0.782397151898734,0.8571428571428571,0.6937559053690161,0.47576252723311546,0.8888888888888888,0.26666666666666666,0.5574516509281112,0.4723793363499246,0.6503529411764706,0.6,0.5893221068569635,0.386875,0.7819444444444443,0.72,21;5;51;16;21;23;23,57;5;53;18;20;31;26;7;9;73;24;70;26;42;32;5;28;9;26;5;43;10;15;35;5;33;5;74;50;35;9;25;9;32;58;10;51;26;13;54;78;24;35;15;15;16;69;21;38;21;26;28;67;30;21;36;12;26;58;62;28;5;20;41;26;25;11;56;67;14;49;78;23;5;24;18;5;14;46;27;53;26;15;83;25;48;11;12;29;12;46;8;14;10;10;16;26;9;10;20;5;23;5;23;72;13;14;8;12;8;27;62;9;43;30;12;19;12;5;57;37;26;31;22;66;7;23;68;24;53;29;10;19;22;28;19;12;29;47;15;10;19;23;15;24;18;56;11;44;50;10;42;7;13;22;62;77;5;10;31;33;18;51;7;18;50;11;33;13;46;10;7;54;7;9;13;41;17;33;54;7;45;14;40;5;14;8;37;62;12;36;5;9;7;15;18;13;21;20;11;52;32;19;24;16;9;15;26;55;20;32;37;12;50;5;49;44;19;22;8;37;67;19;13;17;25;21;31;31;43;82;18;21;66;24;9;11;52;27;11;63;20;23;12;5;21;7;26;14;21;19;12;34;65;33;7;17;69;5;49;27;34;62;35;14;11;16;8;30;18;8;17;52;25;26;13;48;15;32;53;64;58;5;8;13,22.857142857142858,27.45614035087719,7,285,5.0,71.79999999999995
mf_p,4.8,WT1,3,2020-01-10 09:23:07,330,0.6967345360320638,0.6135599078341014,0.801757516764006,0.8860759493670886,0.6776481715946616,0.4328125,0.8994949494949492,0.3076923076923077,0.5368160458949406,0.43267558528428096,0.6398388492321003,0.65625,0.5647502757655869,0.3125,0.8182194616977224,0.5652173913043478,5;14;13;70;24,24;31;25;70;8;13;92;5;50;115;7;34;16;7;23;29;11;66;37;17;8;11;11;67;44;76;10;8;47;19;81;8;84;7;61;76;34;57;25;110;16;83;12;15;7;100;7;88;5;91;5;58;14;8;89;21;40;79;24;15;33;40;5;62;15;5;19;101;16;24;33;20;30;18;13;44;101;23;20;51;5;15;10;34;56;10;93;28;17;88;28;25;10;26;89;8;25;42;17;15;7;23;26;86;10;9;82;58;5;33;37;9;30;11;14;51;13;5;7;53;58;89;29;5;58;31;31;30;95;14;14;105;64;85;5;98;5;5;115;116;7;9;97;14;7;43;128;20;41;67;7;57;8;90;22;67;86;5;23;42;10;20;58;41;20;58;11;5;34;8;58;10;58;61;85;7;64;13;126;114;5;51;60;15,25.2,38.41304347826087,5,184,5.0,114.42499999999998
mf_p,4.8,WT1,4,2020-01-11 09:11:53,337,0.6666593565233226,0.5481756756756757,0.7810901534526854,0.8144329896907216,0.6636704356853467,0.4578671328671329,0.860551948051948,0.2857142857142857,0.545286024478907,0.43602702702702706,0.6710975609756097,0.5714285714285714,0.548070625545013,0.3076923076923077,0.7437499999999999,0.8,10;28;10;18;22;12,24;33;14;14;46;10;34;12;24;13;20;43;20;40;12;5;5;57;51;13;19;32;24;7;5;22;23;37;5;23;20;58;19;20;5;45;37;17;14;7;32;29;12;40;24;7;31;13;13;42;27;13;5;11;51;22;5;13;11;15;13;14;12;32;17;35;5;18;34;37;5;67;26;42;5;73;20;41;8;22;18;19;48;5;26;22;8;17;37;28;27;15;16;20;8;23;5;36;16;20;46;19;5;10;24;12;30;11;18;8;54;13;19;38;9;25;19;9;21;14;9;5;12;12;16;47;14;7;9;43;14;9;5;42;13;18;34;14;18;23;27;25;5;21;26;9;5;26;16;18;5;12;40;7;10;8;25;64;23;5;30;15;52;19;45;9;16;50;42;14;44;8;7;32;23;12;5;7;17;5;21;20;5;26;17;18;46;9;32;5;14;59;29;19;10;19;33;12;7;11;13;18;11;28;48;25;18,16.666666666666668,21.52173913043478,6,207,5.0,56.54999999999998
mf_p,4.8,WT1,5,2020-01-13 09:25:05,318,0.7264642455029966,0.6126466753585398,0.8356354166666665,0.9113924050632911,0.7214356327415723,0.4603030303030303,0.935189075630252,0.2727272727272727,0.5572724038141331,0.45940251572327045,0.6776041666666665,0.6440677966101694,0.5940715684969622,0.38664529914529916,0.8400641025641025,0.5909090909090909,54;19;10;15;7;21,42;17;7;23;16;17;12;26;13;52;37;8;39;62;14;15;11;13;42;13;8;5;17;17;23;14;5;29;19;26;34;20;8;42;5;16;32;69;25;8;16;14;25;20;15;35;18;11;7;41;10;36;5;22;25;42;35;92;22;35;99;5;13;5;27;11;16;7;28;36;55;30;41;15;30;10;33;16;41;73;5;8;16;9;32;23;15;26;5;13;25;44;8;25;14;10;10;38;17;73;43;68;20;26;8;30;33;9;18;8;56;42;36;5;24;39;21;5;56;24;34;5;33;33;13;7;21;7;15;17;18;41;10;25;10;17;5;19;16;15;18;25;93;51;41;17;60;21;34;15;105;17;10;13;22;10;43;17;34;18;15;13;24;98;5;61;61;14;71;9;21;49;13;20;25;27;22;22;5;39;32;36;9;61;23;21;10;15;25;26;32;22;24;10;17;13;86;10;20;21;7;43;20;41;18;17;78;15;104;25;52;29;27;15;24;5;14;45;21;27;16;104;25;10;62;30;10;8;18;56;32;29;9;9;45;70;24;63;8;43;18;10;34;35;23;19;18;5;47;9;44;9;17;7;28;23;24;19;28;22;24;5;24;53;37;5;46;32;38;10;42;48;28;13;7;25;20;5;23;25;23;49;31;16;28;19;5;19;15;24;5;38;39;12;61;21;7;28;20;12;38;36;14;5;25;46;63;14;13;62;100;22;17,21.0,26.616613418530353,6,313,5.0,87.19999999999993
mf_p,4.8,WT1,6,2020-01-14 09:00:32,349,0.6557330351304645,0.5547672672672673,0.7536666666666666,0.9270833333333334,0.6726371575128978,0.4409090909090909,0.8724184782608695,0.08333333333333333,0.49980014894542746,0.37656249999999997,0.5884526657552972,0.6779661016949152,0.5211943402516629,0.3333333333333333,0.7538461538461536,0.5714285714285714,22;26;15;11;9;30;13,17;20;33;60;13;59;20;13;11;33;12;21;18;11;45;19;18;24;35;23;31;86;5;8;28;20;17;15;56;21;51;30;59;19;12;5;5;9;5;51;9;22;14;36;23;10;37;79;10;39;11;7;37;56;5;5;33;49;5;21;5;30;82;32;18;23;17;28;16;58;63;31;18;90;20;32;19;66;30;57;32;21;5;88;5;66;60;82;11;50;83;26;83;14;8;22;32;19;12;12;48;61;16;52;13;80;15;20;81;60;53;9;13;32;17;9;82;12;22;31;76;15;58;17;54;25;17;45;31;84;12;28;13;38;14;34;9;25;34;29;12;30;15;58;28;36;49;11;83;43;35;20;41;19;36;10;32;36;19;61;5;67;16;22;23;12;83;13;43;26;21;32;14;56;19;89;10,18.0,31.757062146892654,7,177,5.0,83.6
mf_p,4.8,WT1,7,2020-01-15 08:54:56,318,0.8103546328737464,0.7147459893048128,0.9034242575909243,0.9375,0.7916455201070896,0.5794117647058823,1.0,0.4,0.5750860955224658,0.4379510661563696,0.6799301242236024,0.6521739130434783,0.6257248229653567,0.4166666666666667,0.8458333333333331,0.5555555555555556,8;17;35;21;15,5;16;20;25;20;45;19;54;15;13;41;49;21;5;27;17;12;9;18;24;8;26;21;25;7;7;46;10;15;16;31;16;9;50;26;25;16;26;19;16;8;16;21;63;17;5;95;19;7;12;24;15;5;5;11;35;5;42;26;22;14;18;10;49;19;68;23;5;5;15;12;13;21;5;34;28;16;48;22;5;44;37;7;5;9;39;38;16;19;27;48;19;19;7;7;8;16;12;13;54;13;8;38;29;18;7;34;11;13;5;11;5;22;25;5;10;23;42;39;14;20;7;63;52;18;5;15;41;18;22;22;25;14;10;8;47;25;5;12;34;31;19;20;7;7;28;17;18;5;15;26;26;25;8;12;44;28;24;17;14;9;65;18;9;43;14;5;24;22;19;5;12;22;7;7;23;70;20;10;14;23;23;5;14;25;41;5;16;13;31;7;26;22;5;10;27;36;13;17;7;15;27;37;5;24;41;22;14;7;23;17;19;17;31;21;20;13;25;13;17;26;9;14;22;7;18;8;13;20;5;14;18;54;19;5;32;11;12;41;20;5;5;71;19;11;26;68;5;5;52;7;5;102;5;5;46;30;27;14;23;26;5;9;26;19;5;9;20;81;5;16;20;7;12;17;27;19;9;25;25;5;22;62;8;10;15;41;22;21;5;58;14;12;13;32;19;24;19;5;17;43;18;17;8;14;53;16;27;5;33;49;21;8;39;54;18;19;50;5;8;9;22;7;7;5;20;14;5;70;25;22;18;7;17;51;10;5;9;9;41;20;11;32;11;14;58;5,19.2,21.178674351585013,5,347,5.0,63.69999999999993
mf_p,4.8,WT1,8,2020-01-16 09:07:00,334,0.7018373728954242,0.5946153846153847,0.820486111111111,0.8876404494382022,0.686386734679523,0.49282608695652175,0.8822916666666665,0.4444444444444444,0.5015454264750078,0.38446428571428576,0.6353813559322032,0.5272727272727272,0.545340679458838,0.3198717948717949,0.7762499999999996,0.7391304347826086,36;20;9;11;16;5;14,8;10;7;15;23;58;27;17;9;71;7;51;5;19;8;8;10;16;19;30;30;30;45;11;16;16;17;14;9;19;78;7;20;55;5;18;7;27;43;17;5;14;5;28;5;8;29;7;13;5;13;13;37;14;13;22;30;7;79;8;75;9;5;17;5;11;25;16;13;30;13;14;11;11;7;37;24;7;5;26;29;30;21;7;15;7;10;18;9;5;15;18;13;33;18;27;27;20;13;32;13;23;27;17;9;7;17;16;10;46;7;60;28;20;5;70;31;27;5;40;25;11;7;23;20;14;7;7;15;24;19;5;7;16;16;26;11;9;12;25;22;30;17;76;35;18;23;48;42;5;7;28;25;12;28;20;13;33;35;25;17;8;18;36;12;19;30;11;12;12;28;19;11;12;29;12;7;57;9;13;25;23;5;25;13;10;11;18;29;5;26;15;24;5;5;22;15;18;22;23;5;22;22;5;37;16;28;22;8;20;17;9;7;20;19;7;10;7;15;23;19;29;5;14;10;18;5;10;79;10;21,15.857142857142858,19.714285714285715,7,231,5.0,70.25
mf_p,4.8,WT1,9,2020-01-17 09:29:45,382,0.7526988573156855,0.6520524691358025,0.8359172288531395,0.96,0.7539004575687501,0.5264705882352941,0.9407017543859648,0.23076923076923078,0.5704971330066084,0.4629344512195122,0.6842725853996878,0.6125,0.5962043753320635,0.390036231884058,0.7944444444444442,0.6666666666666666,20;16;20;13;17;10;17;9,10;7;8;29;19;22;5;22;26;10;21;9;5;7;11;5;22;5;18;7;23;13;5;26;5;15;5;9;10;5;7;29;28;44;16;34;19;35;31;8;33;12;5;7;23;22;15;18;5;5;19;37;10;11;12;16;8;17;10;29;5;26;5;35;5;12;16;29;9;24;25;22;30;5;41;7;9;24;36;26;26;15;23;37;28;5;5;8;10;8;9;14;20;7;12;32;5;22;28;49;22;5;5;27;5;21;7;7;5;8;27;15;20;42;30;17;25;15;39;29;5;5;14;32;26;41;5;19;8;15;5;35;20;31;17;12;21;12;34;13;5;20;19;5;10;8;10;33;5;8;12;35;33;5;20;13;35;11;5;7;10;28;35;7;15;11;41;25;5;17;7;19;34;40;32;5;19;14;24;5;16;14;12;10;5;18;15;5;11;5;15;28;20;21;12;36;12;32;23;36;32;7;16;13;5;10;7;10;30;24;12;17;5;20;15;9;13;34;26;31;24;7;10;23;48;7;5;8;28;15;7;38;49;7;11;31;5;22;7;17;8;20;16;23;7;30;7;23;7;10;34;7;39;22;12;11;8;13;20;22;8;16;14;7;20;18;9;5;8;32;26;13;14;7;32;5;17;13;8;18;38;12;11;47;31;33;17;9;44;12;26;5;9;13,15.25,17.42517006802721,8,294,5.0,41.0
