model,stage,subject,session_idx,date,n_trials,sim_stay_rew_com_mean,sim_stay_rew_com_lo,sim_stay_rew_com_hi,exp_stay_rew_com,sim_stay_rew_rare_mean,sim_stay_rew_rare_lo,sim_stay_rew_rare_hi,exp_stay_rew_rare,sim_stay_unrew_com_mean,sim_stay_unrew_com_lo,sim_stay_unrew_com_hi,exp_stay_unrew_com,sim_stay_unrew_rare_mean,sim_stay_unrew_rare_lo,sim_stay_unrew_rare_hi,exp_stay_unrew_rare,exp_ttc_list,sim_ttc_list,exp_ttc_mean,sim_ttc_mean,exp_ttc_n,sim_ttc_n,sim_ttc_lo,sim_ttc_hi
hyb_p,4.2,WT1,0,2019-12-18 16:00:11,95,,,,,,,,,,,,,,,,,17,17;17;17;17;17;17;17;17;17;17;17;17;17;17;5;11;17;17;17;17;13;17;17;5;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;5;17;17;17;17;17;17;17;17;11;17;13;17;17;17;16;7;17;17;17;17;17;17;17;17;17;17;17;5;17;17;17;17;17;17;17;17;17;17;16;17;17;17;17,17.0,16.2,1,100,5.0,17.0
hyb_p,4.2,WT2,0,2019-12-16 17:00:06,84,0.7935606060606062,0.0,1.0,,0.4166666666666667,0.0,1.0,1.0,0.5833333333333334,0.0,1.0,1.0,0.5645161290322581,0.0,1.0,0.0,0,0;0;5;0;0;5;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;5;0;0;0;0;0;0;0;0;5;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;5;0;0;0;0;0;0;0,0.0,0.8,1,100,0.0,5.0
hyb_p,4.2,WT3,0,2019-12-17 11:01:44,77,0.904471544715447,0.5,1.0,1.0,0.75,0.0,1.0,,0.5041152263374485,0.0,1.0,1.0,0.5740740740740741,0.0,1.0,,0,0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;13;0;12;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;13;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;13;0;9;0;0;0;10;0;0;0;0,0.0,1.3,1,100,0.0,12.524999999999991
hyb_p,4.2,WT4,0,2020-03-12 16:00:01,70,0.6498127340823969,0.0,1.0,0.0,0.2857142857142857,0.0,1.0,,0.5697278911564625,0.0,1.0,1.0,0.35185185185185186,0.0,1.0,,3,3;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3,3.0,3.04,1,100,3.0,3.0
hyb_p,4.2,WT5,0,2020-03-12 17:07:48,62,0.868421052631579,0.0,1.0,1.0,0.8181818181818182,0.0,1.0,,0.5813953488372093,0.0,1.0,,0.125,0.0,0.8250000000000002,,4,4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4.0,4.05,1,100,4.0,5.0
hyb_p,4.2,WT6,0,2020-03-17 12:50:06,161,0.7903508771929824,0.0,1.0,1.0,0.48850574712643674,0.0,1.0,,0.4949799196787149,0.0,1.0,0.3333333333333333,0.6157407407407407,0.0,1.0,,10,10;10;10;10;10;10;10;5;10;5;5;10;10;5;10;10;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;10;10;8;10;9;10;10;5;10;10;10;5;10;10;10;10;10;10;10;10;10;5;10;10;5;10;10;10;10;5;5;10;10;10;10;5;10;10;5;5;10;10;10;10;10;7;5;10;10;10;10;10;10;10;10;10;10;10;10;7;10;10;10;10;10,10.0,9.11,1,100,5.0,10.0
