model,stage,subject,session_idx,date,n_trials,sim_stay_rew_com_mean,sim_stay_rew_com_lo,sim_stay_rew_com_hi,exp_stay_rew_com,sim_stay_rew_rare_mean,sim_stay_rew_rare_lo,sim_stay_rew_rare_hi,exp_stay_rew_rare,sim_stay_unrew_com_mean,sim_stay_unrew_com_lo,sim_stay_unrew_com_hi,exp_stay_unrew_com,sim_stay_unrew_rare_mean,sim_stay_unrew_rare_lo,sim_stay_unrew_rare_hi,exp_stay_unrew_rare,exp_ttc_list,sim_ttc_list,exp_ttc_mean,sim_ttc_mean,exp_ttc_n,sim_ttc_n,sim_ttc_lo,sim_ttc_hi
mb_p,4.8,WT1,0,2020-01-07 09:13:51,308,0.8522874923118309,0.7654285714285715,0.9300909624413145,0.9014084507042254,0.32724952902274884,0.10527777777777778,0.5592013888888888,0.6428571428571429,0.5778869794719138,0.43993340163934425,0.7037037037037037,0.44642857142857145,0.6622486474481307,0.4407986111111111,0.88578431372549,0.7,41;7;10;5;25;17;10,13;7;16;8;13;5;30;8;13;13;28;5;11;39;18;10;17;27;5;5;14;9;17;14;11;5;29;5;10;14;7;34;13;12;15;5;18;5;14;32;14;21;36;16;28;12;20;10;12;12;34;17;13;5;30;5;16;10;16;9;12;13;15;13;13;36;22;14;17;10;47;46;24;7;7;18;13;18;7;15;12;13;20;12;17;5;22;12;5;21;14;19;5;16;27;7;5;15;17;7;24;16;11;20;15;41;31;28;19;13;13;8;9;5;14;12;19;8;15;11;31;30;14;12;7;5;20;33;23;28;16;13;29;10;22;12;25;14;13;15;34;14;17;14;40;12;18;12;10;31;11;9;14;9;20;25;7;24;11;7;26;17;10;5;7;14;8;14;13;5;5;5;28;37;5;9;15;22;16;13;5;31;18;11;5;15;15;5;18;12;15;10;20;7;5;27;29;18;13;9;5;23;14;8;7;5;8;12;34;15;9;12;22;15;19;5;8;34;23;17;16;13;16;16;12;7;12;15;16;13;17;8;12;10;7;25;15;32;36;10;11;9;22;8;32;5;16;20;20;16;26;15;11;28;24;11;5;26;7;15;8;15;13;29;19;16;15;8;13;19;8;16;28;5;10;14;7;19;14;22;42;23;5;14;7;10;20;8;24;13;10;14;14;10;15;24;25;16;16;8;23;5;14;10;29;10;11;24;20;30;9;14;13;16;42;9;13;5;21;24;37;5;13;11;16;7;17;7;11;9;13;39;36;30;5;5;15;14;43;32;8;14;13;13;13;18;15;17;7;35;7;19;28;5;12;13;12;14;10;32;20;5;13;25;9;14;5;15;14;15;18;8;10;11;5;29;18;23;18;27;18;5;7;10;8;7;11;32;16;16;10;11;12;30;11;14;16;10;26;5;25;12;11;9;15;13;13;5;26;29;10;17;26;14;22;9;17;31;18;10;19;15;15;9;21;9;5;34;22;13;8;5;11;20;5;31;36;9;14;9;10;5;18;7;11;5;7;14;8;9;7;16;5,16.428571428571427,15.567328918322296,7,453,5.0,36.0
mb_p,4.8,WT1,1,2020-01-08 09:12:32,343,0.8815305203257212,0.8076923076923077,0.9436904761904762,0.9027777777777778,0.38812433876379226,0.15993589743589745,0.6666666666666666,0.2857142857142857,0.6572478503581796,0.5343406593406593,0.7489743589743589,0.64,0.7025035270469168,0.47487468671679195,0.88578431372549,0.7727272727272727,5;36;46;26;33;10,39;42;10;16;9;29;34;30;30;41;24;9;29;12;101;5;21;56;31;20;15;46;28;44;52;16;17;33;17;27;14;25;16;18;29;14;13;43;36;15;43;13;12;24;11;45;13;25;14;17;34;61;20;40;11;24;19;73;18;14;19;5;26;8;14;19;89;47;10;18;17;16;24;16;19;48;7;53;25;11;30;5;10;8;43;38;18;5;8;7;41;8;19;9;25;24;22;14;13;31;16;25;14;27;21;23;27;21;50;28;27;5;7;28;13;18;34;12;5;40;10;27;20;14;19;31;13;17;30;37;9;40;19;31;14;23;8;36;26;18;19;5;5;11;16;19;15;22;7;16;28;5;15;13;59;12;23;8;17;36;7;28;17;24;37;14;22;14;9;15;15;22;28;19;84;5;14;30;17;31;14;47;25;22;7;16;67;7;50;35;35;12;22;20;9;16;42;5;29;5;29;13;69;27;29;9;14;15;7;38;39;14;18;19;17;5;12;29;40;28;12;12;17;5;48;9;9;8;14;12;15;38;31;29;11;32;12;30;26;17;7;11;11;48;17;26;31;31;47;28;37;16;14;43;15;14;5;11;13;32;16;37;20;14;14;5;28;18;10;9;8;32;15;25;8;5;14;40;7;15;10;15;10;28;17;11;5;14;19;19;62;7;15;16;9;18;25;40;12;11;24;64;23;7;12;10;61;26;26;20;22;19;18;7;14;7;10;18;20;28;45;27;5;38;22;18;16;40;29;17;7;8;64;38;5;22;9;5;8;17;32;25;7;9;22;9;23;53;7;54;33;17;10;22;5;32;51;8;29;10;80;28;9;22;10;22;18;26;26;14;37;9;11;36;20;5;61;42;31;16;19;31;8;34;26;7;17;10;59;5;28;21;20;7;15;10;61;5;7;8;53;11;32;12;22;34;19;33;16;33;17;7;5;10;19;14;24;11;11;5;40;22;9;7;22;50;5;16;16;7;12;18;60;29;28;21;37;24;22;32;18;34;30;7;16;11;53;9;38;16;12;29;31;29;14;9;14,26.0,22.286652078774615,6,457,5.0,61.0
mb_p,4.8,WT1,2,2020-01-09 09:08:36,374,0.8679937591106979,0.801958762886598,0.9176470588235294,0.8571428571428571,0.37623006653275537,0.15576923076923077,0.625,0.26666666666666666,0.6176619858339779,0.5030063291139241,0.7260886571056062,0.6,0.6729611074583637,0.4473958333333333,0.8750434782608695,0.72,21;5;51;16;21;23;23,5;31;5;47;10;5;25;9;10;11;26;25;47;10;13;12;7;8;36;11;44;14;10;43;16;28;20;9;16;9;8;23;5;37;5;25;5;5;31;19;17;15;5;29;15;27;18;27;9;15;14;14;24;10;5;50;14;42;25;10;23;19;24;24;36;50;25;7;5;10;13;10;14;21;17;23;27;31;11;5;8;9;12;25;12;17;18;31;18;21;26;23;9;13;15;39;22;22;9;15;21;14;11;20;11;17;5;21;12;20;21;8;22;13;25;15;26;7;19;32;21;18;5;7;20;28;10;7;10;11;32;10;23;24;20;7;7;40;12;39;28;19;29;15;8;5;8;5;18;12;5;33;27;5;34;17;5;5;27;21;19;12;7;8;12;28;9;8;16;10;10;19;8;28;13;12;27;10;11;20;47;15;23;5;13;18;25;26;9;5;26;16;19;14;9;8;23;10;11;17;20;29;22;13;8;26;5;19;16;27;33;12;5;8;22;18;10;11;24;5;24;12;29;41;7;22;27;5;25;12;38;28;5;22;11;25;18;11;9;8;10;12;20;16;20;49;26;28;5;14;38;7;5;54;7;40;9;15;19;22;19;10;7;47;5;28;25;9;7;25;22;21;5;28;7;21;9;11;14;16;5;52;48;9;5;32;25;17;27;14;13;19;8;5;55;34;22;21;14;59;20;33;8;26;15;9;7;10;55;5;14;13;21;24;16;5;13;19;13;16;28;7;13;17;21;25;9;17;8;17;21;5;5;10;31;11;21;25;5;8;25;17;5;9;13;26;20;8;5;19;26;27;5;23;58;12;19;14;7;34;11;12;28;21;8;9;17;11;24;11;9;10;7;15;10;28;14;25;22;5;17;12;20;18;5;7;20;9;25;10;5;39;14;30;10;7;20;10;15;16;28;28;19;12;42;7;8;27;11;59;24;5;42;18;12;14;7;19;39;14;10;20;5;10;7;15;31;29;5;30;8;9;5;28;15;11;15;5;20;21;5;24;7;5;12;10;10;30;20;24;26;7;8;18;7;15;8;27;13;10;11;15;13;54;12;12;17;15;26;33;12;10;21;12;8;7;20;10;12;28;23;27;14;7;14;15;10;12;10;25;11;25;11;8;17;10;11;15;16;29;7;13;5;11;28;8;21;24;18;8;8;8;11;25;16;18;11;5;47;5;18;25;8;36;14;17;11;5;22;5;47;5;5;19;10;18;16;7;8;25;21;14;17;29;22;10;18;7;15;7;7;11;7;11;14;5,22.857142857142858,17.257194244604317,7,556,5.0,47.0
mb_p,4.8,WT1,3,2020-01-10 09:23:07,330,0.8872493371317697,0.8054783092324805,0.9505180508337379,0.8860759493670886,0.31354195972586063,0.07708333333333334,0.6214285714285706,0.3076923076923077,0.6423360359697446,0.5316166883963495,0.7854193548387096,0.65625,0.6849634526233471,0.5,0.8666666666666663,0.5652173913043478,5;14;13;70;24,12;13;19;16;5;40;12;29;11;18;11;29;7;17;42;10;12;15;14;28;5;7;7;16;32;9;9;14;5;5;23;12;36;21;15;30;45;17;30;16;14;10;5;32;21;18;29;12;13;16;16;23;7;5;5;27;5;10;43;12;7;11;73;5;20;12;28;21;7;8;13;16;15;12;24;16;11;9;50;16;8;12;22;30;9;16;12;12;7;5;5;17;41;15;43;11;28;11;7;11;17;16;12;15;34;23;11;24;14;12;15;40;12;5;21;13;29;5;10;40;30;28;9;31;5;7;7;17;31;5;8;5;22;7;7;15;44;9;12;12;12;5;8;7;22;12;9;13;17;20;14;15;7;17;49;16;7;32;14;7;16;10;13;21;24;13;20;12;11;18;43;7;17;30;15;9;12;36;15;7;22;17;12;12;20;33;5;10;5;15;12;22;15;78;5;13;11;14;7;15;19;16;5;39;27;10;61;11;9;16;26;7;7;13;29;17;5;11;79;15;17;24;7;5;14;22;7;7;9;46;14;21;11;23;12;11;9;11;18;8;10;14;19;34;20;15;19;5;14;14;20;5;5;10;18;5;14;31;9;7;66;15;12;10;12;33;8;13;5;17;17;37;11;18;24;5;10;9;13;21;7;7;5;18;30;13;5;77;5;5;10;24;28;8;27;8;7;9;17;22;13;7;26;9;14;8;17;14;13;11;7;5;50;7;7;20;28;13;15;5;28;10;5;41;21;21;5;34;18;5;10;11;20;13;7;45;5;12;31;5;9;15;26;5;47;12;5;25;17;20;9;23;13;30;5;14;11;10;8;15;33;5;15;13;15;22;11;10;12;49;10;5;42;23;5;5;5;17;21;8;46;21;7;40;23;13;5;5;43,25.2,16.9280205655527,5,389,5.0,47.60000000000002
mb_p,4.8,WT1,4,2020-01-11 09:11:53,337,0.8339300303095368,0.7654320987654321,0.8977721813250678,0.8144329896907216,0.3382478761606471,0.15,0.523863636363636,0.2857142857142857,0.5766867872489059,0.4571820175438596,0.7067528735632181,0.5714285714285714,0.6531967756692465,0.45548076923076924,0.8708333333333328,0.8,10;28;10;18;22;12,20;13;7;12;9;27;24;11;5;30;25;7;17;5;38;18;11;5;19;36;26;8;11;7;8;7;8;8;13;16;17;11;5;23;8;12;14;13;5;13;16;19;16;15;5;7;5;11;29;19;16;12;13;8;8;37;20;5;16;20;23;13;14;9;14;8;12;19;10;18;28;5;14;11;12;14;5;7;10;8;14;10;14;16;7;18;13;27;7;9;7;11;22;18;15;5;16;7;18;26;11;21;16;13;17;9;34;5;5;34;12;24;21;11;20;30;18;18;16;17;14;5;14;30;7;12;10;13;15;5;25;34;5;15;23;12;5;20;7;18;15;31;16;11;13;36;28;7;19;11;10;16;11;5;7;7;31;25;18;15;10;5;22;27;10;5;15;31;16;8;27;7;18;10;48;21;21;11;9;26;5;17;25;11;19;12;19;27;9;17;18;33;13;18;7;17;13;11;18;7;24;17;11;18;10;10;20;13;12;10;8;20;23;17;21;13;10;13;30;14;5;41;17;22;5;9;65;26;11;10;33;12;10;9;12;7;29;31;12;9;26;30;25;7;15;39;9;7;13;12;21;5;5;12;40;15;19;17;21;36;29;8;7;20;11;24;17;8;29;7;22;35;22;14;9;5;19;19;13;10;15;12;17;13;17;14;10;5;14;15;11;5;13;5;5;18;10;21;16;7;7;20;10;10;12;10;18;14;18;32;13;5;11;33;9;12;10;19;10;32;13;9;21;16;21;14;17;13;30;5;37;22;5;19;11;5;12;41;26;5;5;13;35;25;12;13;11;8;26;22;16;5;30;19;10;13;22;9;26;5;19;14;25;14;7;20;18;7;21;18;22;5;13;18;25;11;5;11;13;15;18;19;9;7;13;14;12;5;18;28;25;10;9;32;5;18;7;16;5;14;49;19;10;16;16;5;7;10;24;5;16;28;10;24;13;8;14;30;7;5;8;27;8;5;37;8;5;7;13;11;13;10;13;17;12;9;12;5;5;9;26;10;8;13;8;14;5,16.666666666666668,15.355704697986576,6,447,5.0,36.0
mb_p,4.8,WT1,5,2020-01-13 09:25:05,318,0.8987833072222083,0.8381024096385543,0.9632000903342366,0.9113924050632911,0.31348113000540984,0.14285714285714285,0.5514705882352937,0.2727272727272727,0.6416213128409851,0.4861968085106383,0.774884792626728,0.6440677966101694,0.6801332696233185,0.4583333333333333,0.893843984962406,0.5909090909090909,54;19;10;15;7;21,7;10;11;19;10;11;10;20;14;13;7;26;24;16;8;8;13;38;28;13;8;5;18;9;12;8;7;10;33;25;16;8;7;28;24;16;13;5;39;14;22;10;27;26;13;20;5;10;25;24;14;8;7;16;11;34;29;5;8;13;16;7;11;16;11;9;12;21;29;38;21;38;15;28;5;28;8;10;15;22;15;32;10;5;46;5;14;5;12;38;15;7;9;14;14;7;17;10;12;5;12;21;5;17;5;38;30;17;8;7;44;5;12;14;9;40;88;8;10;17;14;5;22;28;25;29;44;12;12;13;27;10;5;5;38;33;24;5;5;13;5;13;17;7;13;15;15;20;12;29;14;16;20;7;27;23;13;10;7;30;15;85;10;41;5;15;12;15;10;17;16;23;13;5;5;12;12;11;34;18;12;11;11;7;23;22;17;30;16;20;5;39;5;14;11;21;10;31;20;27;12;12;7;15;10;26;10;13;10;10;22;14;23;14;7;10;21;15;11;13;5;7;14;10;15;18;10;17;5;18;10;29;10;14;51;72;14;5;5;49;76;15;8;14;21;7;20;13;11;23;12;30;5;32;8;30;12;16;11;9;16;15;26;7;28;11;13;12;7;5;11;21;73;7;9;11;10;27;22;14;13;50;7;13;16;5;5;18;19;23;36;7;7;15;21;14;24;15;9;7;24;12;14;7;25;5;35;7;9;15;11;21;39;11;5;19;26;24;18;5;18;10;16;23;10;13;33;11;75;24;9;18;23;21;8;5;13;5;15;15;38;19;5;15;7;10;15;19;35;7;51;16;37;7;5;18;11;17;21;15;5;5;19;23;14;20;14;5;13;24;19;12;11;15;19;24;19;25;10;8;20;7;15;5;11;13;7;5;50;5;22;12;8;16;15;10;23;10;17;9;39;9;42;10;25;12;5;15;11;10;5;15;5;22;23;5;17;11;8;29;13;29;16;12;20;10;12;5;12;19;30;27;8;7;25;13;9;26;11;10;23;10;25;7;23;25;11;22;13;10;5;17;18;22;17;13;5;13;31;36;5;16;20;15;34;21;51;10;36;7;18;17;28;32;8;7;14;14;12;21;15;10;27;11;16;12;8;14;15;11;8;5;22;20;15;26;10;20;27;12;13;35;22;7;12;16;9;19;8;7;7;19;11;41;11;11;20;12;35;27;11;26;62;15;7;30;18;24;9;10;7;12;11;17;15;37;20;7;45,21.0,16.961038961038962,6,539,5.0,45.549999999999955
mb_p,4.8,WT1,6,2020-01-14 09:00:32,349,0.9089843399528796,0.8604736627194773,0.9558255984367366,0.9270833333333334,0.24279743925515562,0.06674107142857143,0.4501201923076921,0.08333333333333333,0.6310437661655546,0.5071969696969697,0.7362769485903813,0.6779661016949152,0.6250074141109307,0.42016129032258065,0.84625,0.5714285714285714,22;26;15;11;9;30;13,25;22;16;5;14;28;24;7;22;20;37;16;42;9;7;5;24;16;16;22;7;5;24;16;15;8;23;14;34;18;15;22;15;5;16;5;34;17;9;7;9;14;10;17;7;13;15;18;5;23;15;16;7;23;21;16;20;22;5;11;19;25;55;7;9;35;35;23;20;11;7;18;25;15;13;9;55;9;16;5;13;8;25;5;8;9;7;12;12;16;23;21;5;46;7;12;21;8;22;26;7;20;13;5;32;16;12;20;14;7;17;14;16;21;10;11;42;27;13;10;8;5;17;10;31;11;5;17;11;15;23;19;12;14;17;10;10;21;20;12;45;47;15;7;13;21;21;33;16;5;38;20;5;18;10;18;29;33;21;11;13;11;29;18;10;21;17;9;9;7;10;16;17;14;12;5;10;18;23;23;14;12;5;31;15;18;22;12;20;21;11;10;18;5;15;26;14;22;15;5;32;18;7;29;23;5;7;5;18;23;8;12;5;5;5;19;11;13;16;21;7;53;8;30;13;10;15;9;13;18;5;5;7;23;12;24;19;13;14;5;26;13;20;18;7;12;7;18;5;13;19;18;7;35;10;14;16;23;9;20;13;9;33;5;26;22;13;21;16;5;5;22;24;20;8;38;21;22;14;10;12;16;30;8;8;7;18;14;10;9;10;13;17;20;18;10;11;90;9;5;44;14;22;12;5;13;34;15;5;19;13;13;10;18;5;48;11;5;5;16;5;12;11;5;5;5;14;17;23;5;7;20;28;11;24;16;11;7;5;25;16;19;7;11;7;17;61;10;16;27;15;28;19;18;5;9;18;13;13;22;7;9;38;19;5;20;12;37;5;17;5;5;43;31;21;21;36;13;21;10;12;16;29;24;11;19;23;7;7;30;27;23;14;5;5;9;14;8;49;5;5;33;14;9;27;13;53;24;17;5;54;5;20;15;16;9;9;16;8;16;11;18;9;15;13;9;8;8;10;15;11;26;12;12;32;18;10;31;23;8;12;8;13;14;13;7;5;61;39;22;9;8;43;22;7;12;7;29;5;13;5;13;66;10;14;16;11;10;23;16;34;12;7;7;13;5;18;17;23;10;8;30;27;22;24;10;16;23;15;18;7;12;9;16;16;5;11;10;26;27;20;11;7;19;7;9;7;26;7;11;8;20;23;23;46;5;11;5;20;8;20;11;9;7;5;14;37;8;9;5;32;27;12;18;11;11;11;11;15;20;12;16;18;7;16;19;14;8;9;25;30;7;15;37;20;5;5;25;31;9;50;7;10;7;17;22;17;9;5;12;8;14;18;9;10;25;22;14;12;5;12;5;16,18.0,16.252144082332762,7,583,5.0,45.44999999999993
mb_p,4.8,WT1,7,2020-01-15 08:54:56,318,0.9364116794248344,0.8755238749570594,0.982943143812709,0.9375,0.33093853001106666,0.12035714285714286,0.5555555555555556,0.4,0.6691106830694515,0.5327015027322405,0.7915736607142856,0.6521739130434783,0.734592746792777,0.5576666666666668,0.9130681818181817,0.5555555555555556,8;17;35;21;15,13;9;8;41;7;10;17;28;18;5;5;7;10;34;20;7;11;11;11;21;17;5;5;5;18;23;20;15;12;14;17;26;10;16;5;5;12;11;26;10;5;5;17;10;17;14;7;5;13;54;9;18;19;13;14;15;22;10;5;5;10;45;13;10;5;22;10;10;5;7;12;12;29;17;5;9;5;15;11;18;12;9;10;5;32;8;10;5;5;13;33;5;5;9;25;21;5;9;7;5;8;37;15;13;5;36;8;15;5;5;5;21;19;15;12;5;8;27;18;7;7;5;20;11;8;18;5;17;7;11;16;26;11;11;11;5;11;8;50;22;10;39;35;12;9;8;53;12;7;12;11;14;12;5;10;10;11;10;5;23;22;21;11;5;11;7;44;25;11;16;11;11;28;9;18;17;23;44;20;18;9;5;12;40;5;8;5;5;12;13;10;5;5;13;13;10;22;5;19;13;11;8;10;13;5;5;25;17;11;5;19;11;8;24;11;18;9;10;10;12;21;5;9;5;5;10;10;11;13;19;13;49;11;14;7;8;38;13;10;15;9;10;11;13;5;10;5;8;9;50;5;9;5;31;5;10;9;10;10;23;13;5;10;5;11;23;11;5;14;5;22;11;18;5;8;44;16;10;16;5;10;34;11;5;5;14;24;22;10;14;13;12;9;49;24;9;15;7;11;25;17;7;37;21;21;10;9;5;5;8;8;11;5;5;5;13;41;17;5;5;7;43;20;5;5;5;14;24;16;19;8;8;5;11;14;25;11;5;7;5;11;36;15;5;5;5;10;13;8;22;11;11;19;7;5;8;14;35;14;10;24;11;5;7;9;5;11;9;10;23;8;9;8;38;11;5;9;7;22;12;10;9;17;9;34;39;10;7;29;10;10;7;16;33;10;13;5;5;12;15;40;11;21;7;9;13;25;11;5;5;7;5;8;38;11;8;15;24;10;45;5;14;11;41;21;7;5;12;28;24;19;5;5;7;19;8;27;11;7;19;5;10;10;11;9;11;12;11;14;41;11;5;5;22;14;8;15;13;7;5;8;11;36;14;13;9;11;14;5;7;8;9;28;19;18;15;7;5;8;11;14;5;7;11;26;13;5;5;5;12;29;11;15;7;12;41;12;18;5;5;24;15;10;25;9;10;13;10;16;14;27;11;26;16;7;13;8;19;25;11;7;5;20;21;12;10;18;13;24;19;7;8;5;8;11;36;9;5;66;5;16;5;5;8;15;19;14;11;8;25;16;5;5;12;29;18;21;5;8;16;5;8;8;5,19.2,13.76418439716312,5,564,5.0,41.0
mb_p,4.8,WT1,8,2020-01-16 09:07:00,334,0.8857409832196141,0.8115801919599388,0.95235386147063,0.8876404494382022,0.2988752696392016,0.08356643356643358,0.5201923076923074,0.4444444444444444,0.625518521344161,0.501092318534179,0.7164855072463767,0.5272727272727272,0.6619246967978657,0.4861842105263158,0.8231191222570532,0.7391304347826086,36;20;9;11;16;5;14,9;26;23;10;12;7;5;10;24;9;22;16;23;16;19;26;17;23;16;18;8;14;18;12;7;21;11;14;8;20;36;20;5;16;17;10;29;7;11;26;7;31;23;7;11;24;7;12;12;55;21;5;17;5;7;13;9;7;12;8;17;11;28;27;21;5;8;5;11;15;18;16;11;19;7;21;9;10;8;10;17;21;5;15;12;17;14;16;5;14;16;7;10;17;11;9;7;16;13;15;25;8;16;27;9;5;10;11;19;7;30;9;17;21;5;13;20;15;5;31;12;15;17;10;30;13;11;11;18;10;9;9;17;25;5;14;9;16;12;29;5;20;5;16;5;19;5;17;24;13;10;13;27;10;12;18;18;12;29;10;15;17;18;29;9;12;7;14;21;9;15;9;25;10;20;22;13;37;23;13;10;13;15;22;30;8;7;21;9;8;15;15;7;9;11;9;8;13;9;29;11;13;41;18;11;17;15;7;12;19;10;13;14;31;12;15;20;5;10;12;25;8;21;5;12;7;10;9;15;18;19;35;19;25;15;23;18;21;22;21;40;13;9;15;19;5;14;32;28;31;10;14;9;28;30;9;17;8;23;9;20;23;5;9;17;12;15;5;23;7;20;21;13;10;24;21;7;29;13;17;5;12;7;5;13;7;34;18;9;11;9;26;5;11;21;15;5;7;11;14;16;5;47;16;32;11;5;15;8;21;20;12;5;15;13;26;10;11;7;19;7;25;15;5;5;28;21;7;10;13;10;23;11;29;9;12;12;5;29;31;23;23;14;5;22;15;17;5;12;7;20;12;11;13;25;5;8;13;7;20;21;28;25;12;10;13;31;18;10;15;12;25;5;10;7;16;12;26;16;24;7;11;8;28;7;24;10;7;32;10;20;7;8;9;5;11;47;25;9;9;15;5;20;10;14;7;10;33;11;12;11;7;8;8;13;11;7;5;22;11;10;5;10;14;5;22;7;14;14;7;17;24;14;19;25;19;15;20;19;40;18;22;13;5;17;7;17;8;19;23;23;29;21;13;16;19;9;17;13;27;7;12;15;7;10;7;21;9;14;9;7;17;5;22;13;17;14;17;23;19;9;12;10;19;5;30;9;10;18;8;36;7;13;12;9;21;25;28;10;12,15.857142857142858,15.044,7,500,5.0,32.0
mb_p,4.8,WT1,9,2020-01-17 09:29:45,382,0.9190126046145043,0.8590827677224736,0.9698649878640777,0.96,0.2743661367434856,0.085,0.5151960784313718,0.23076923076923078,0.6372313378364858,0.5338492063492063,0.7489999999999998,0.6125,0.7158745550473733,0.4798076923076923,0.9,0.6666666666666666,20;16;20;13;17;10;17;9,5;11;14;5;7;5;5;18;17;9;7;11;21;25;10;5;21;12;8;13;8;38;15;16;10;5;10;45;19;9;39;34;20;16;13;11;8;5;9;9;9;11;5;11;18;5;9;10;5;17;5;9;14;5;17;13;19;7;11;23;21;18;7;7;29;5;7;9;9;8;16;8;5;7;15;14;8;16;17;17;14;5;11;5;17;9;7;8;5;5;15;9;12;29;9;20;19;9;7;13;15;10;14;19;18;7;14;19;5;17;18;7;12;5;17;7;7;15;33;18;11;26;9;37;5;15;7;7;7;5;13;7;7;12;39;13;17;11;9;10;11;15;7;17;9;11;14;12;11;12;11;8;12;19;18;12;30;10;14;7;41;30;44;14;7;12;12;11;5;8;21;22;12;26;20;7;15;11;5;12;5;15;7;12;11;14;19;15;23;11;7;11;10;5;15;18;10;9;12;10;15;7;15;10;10;5;14;19;20;9;10;11;23;13;10;12;5;13;11;18;12;13;10;5;13;14;7;9;8;13;13;17;13;5;19;12;5;7;5;10;5;10;23;12;5;16;9;36;18;7;21;20;8;13;7;8;11;36;26;11;17;18;9;19;11;26;14;16;7;9;12;9;5;8;12;10;21;20;7;7;9;15;15;22;7;17;29;16;18;14;18;17;17;27;19;25;11;7;20;18;7;15;5;20;15;15;12;11;11;34;7;8;31;19;11;15;7;11;10;12;21;16;5;20;12;5;11;26;15;7;7;15;18;25;12;24;5;19;16;9;43;12;7;14;17;19;9;11;15;9;5;16;10;7;19;5;13;15;10;13;7;10;8;10;9;7;9;15;11;5;15;5;10;13;16;17;9;9;8;22;11;22;18;7;7;13;5;19;25;12;7;17;21;15;12;36;42;20;7;17;10;26;49;17;7;10;21;12;5;10;21;19;11;5;5;9;12;5;36;15;7;17;10;5;13;18;9;9;19;5;17;23;7;12;8;10;12;5;8;23;7;11;10;11;12;5;12;8;26;8;15;10;17;21;7;5;10;10;5;18;5;12;9;12;5;13;7;5;10;14;21;15;9;11;20;9;5;16;5;7;7;11;13;13;17;17;25;7;5;10;7;9;10;5;5;11;15;7;21;12;9;5;21;11;9;5;19;18;5;5;24;30;13;24;7;27;10;9;18;15;17;10;22;11;7;10;5;18;16;15;5;5;12;7;7;10;27;13;13;10;16;19;11;7;7;5;5;16;9;7;21;7;5;5;11;8;12;14;7;16;5;5;8;5;5;8;7;5;10;9;5;10;30;5;16;14;11;5;32,15.25,12.979274611398964,8,579,5.0,34.0
