model,stage,subject,session_idx,date,n_trials,sim_stay_rew_com_mean,sim_stay_rew_com_lo,sim_stay_rew_com_hi,exp_stay_rew_com,sim_stay_rew_rare_mean,sim_stay_rew_rare_lo,sim_stay_rew_rare_hi,exp_stay_rew_rare,sim_stay_unrew_com_mean,sim_stay_unrew_com_lo,sim_stay_unrew_com_hi,exp_stay_unrew_com,sim_stay_unrew_rare_mean,sim_stay_unrew_rare_lo,sim_stay_unrew_rare_hi,exp_stay_unrew_rare,exp_ttc_list,sim_ttc_list,exp_ttc_mean,sim_ttc_mean,exp_ttc_n,sim_ttc_n,sim_ttc_lo,sim_ttc_hi
mf_p,4.3,WT1,0,2019-12-19 09:23:45,73,0.5405405405405406,0.0,1.0,0.0,0.7,0.0,1.0,,0.4782608695652174,0.0,1.0,,0.5714285714285714,0.0,1.0,,12,12;12;12;12;12;12;12;12;12;12;12;9;12;12;12;12;12;12;12;12;12;10;12;12;12;12;12;12;12;12;12;12;12;12;12;7;12;12;12;12;12;12;12;12;12;12;12;12;12;9;12;12;12;9;12;12;12;12;12;12;12;12;12;12;12;12;12;5;12;12;12;12;12;12;12;12;12;12;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12,12.0,11.76,1,100,9.0,12.0
mf_p,4.3,WT2,0,2019-12-17 10:07:45,74,0.5563380281690141,0.0,1.0,0.0,0.4375,0.0,1.0,,0.30357142857142855,0.0,1.0,1.0,0.6176470588235294,0.0,1.0,,11,11;11;11;11;11;10;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;5;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;9;11;11;11;11;11;11;11;11;11;11;7;5;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11,11.0,10.78,1,100,7.475,11.0
mf_p,4.3,WT3,0,2019-12-17 18:00:17,100,0.5843881856540084,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.49333333333333335,0.0,1.0,,0.6346153846153846,0.0,1.0,,19,19;19;19;19;19;19;19;19;13;19;19;9;19;19;19;19;19;19;19;18;19;7;19;19;19;11;19;19;19;19;10;19;19;19;19;19;19;7;19;19;19;19;19;19;19;19;19;19;19;9;19;19;19;19;19;19;19;19;5;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;10;19;19;19;19;19;14;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;13;19;19,19.0,17.98,1,100,7.95,19.0
mf_p,4.3,WT4,0,2020-03-13 09:07:24,88,0.3702020202020202,0.0,1.0,1.0,0.37943262411347517,0.0,1.0,0.0,0.22544802867383512,0.0,1.0,0.0,0.19047619047619047,0.0,1.0,0.0,8,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,8.0,1,100,8.0,8.0
mf_p,4.3,WT5,0,2020-03-13 10:21:19,102,0.3060137457044673,0.0,1.0,0.25,0.34751773049645396,0.0,1.0,0.0,0.20052631578947366,0.0,1.0,0.0,0.336734693877551,0.0,1.0,,11,11;11;11;11;11;11;11;11;11;11;11;11;11;11;5;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;9;11;11;11;11;11;11;11;11;11;7;11;11;11;11;11;11;11;11;11;7;11;11;11;11;11;11;11;11;11;11,11.0,10.84,1,100,7.95,11.0
mf_p,4.3,WT6,0,2020-03-17 18:03:02,91,0.6145833333333334,0.0,1.0,0.6666666666666666,0.4444444444444444,0.0,1.0,,0.28888888888888886,0.0,1.0,,0.37254901960784315,0.0,1.0,,0,0;9;7;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;13;0;0;0;0;0;10;5;0;0;0;0;0;0;0;10;0;0;0;0;17;0;0;0;10;0;0;0;0;0;0;9;8;0;12;0;0;13;0;0;0;0;0;0;0;10;12;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0,0.0,1.86,1,100,0.0,12.524999999999991
