model,stage,subject,session_idx,date,n_trials,sim_stay_rew_com_mean,sim_stay_rew_com_lo,sim_stay_rew_com_hi,exp_stay_rew_com,sim_stay_rew_rare_mean,sim_stay_rew_rare_lo,sim_stay_rew_rare_hi,exp_stay_rew_rare,sim_stay_unrew_com_mean,sim_stay_unrew_com_lo,sim_stay_unrew_com_hi,exp_stay_unrew_com,sim_stay_unrew_rare_mean,sim_stay_unrew_rare_lo,sim_stay_unrew_rare_hi,exp_stay_unrew_rare,exp_ttc_list,sim_ttc_list,exp_ttc_mean,sim_ttc_mean,exp_ttc_n,sim_ttc_n,sim_ttc_lo,sim_ttc_hi
hyb_p,4.7,WT1,0,2019-12-26 09:42:54,229,0.8939167074683975,0.8033333333333333,0.9780952380952379,0.7916666666666666,0.6250819180819182,0.3333333333333333,0.9130681818181817,0.625,0.6729719613454308,0.5219251336898396,0.8015680056377729,0.6756756756756757,0.722534659054396,0.4185416666666667,0.9342948717948716,0.5789473684210527,91;24;9,19;16;5;19;22;5;27;24;9;14;8;10;16;24;12;15;17;5;18;12;65;15;5;31;15;22;29;14;24;17;12;16;18;5;5;11;7;39;5;32;13;10;19;5;38;27;42;22;5;25;23;7;48;12;9;5;16;5;41;21;50;20;8;25;9;5;15;22;9;17;24;11;7;10;5;5;24;34;19;5;25;11;5;13;7;40;18;7;47;8;7;15;18;11;8;18;5;12;5;32;11;5;5;7;18;7;20;21;5;13;26;31;18;5;24;26;11;14;7;20;21;19;5;80;13;80;21;10;21;28;10;13;5;46;23;29;23;14;22;8;21;7;14;5;14;12;9;8;15;11;27;23;12;14;20;26;19;22;15;15;15;7;31;12;5;17;18;8;15;13;7;5;21;5;30;13;13;27;18;7;13;13;7;7;23;12;16;8;17;27;9;14;24;14;27;13;5;24;20;7;33;12;5;50;19;7;15;25;18;8;18;27;21;17;7;16;15;16;9;20;26;27;11;11;17;12;9;38;19;8;25;14;31;20;5;20;7;50;20;12;13;52;11;56;19;5;15;29;75;31;5;5;19;12;9;8;11,41.333333333333336,17.544747081712064,3,257,5.0,50.0
hyb_p,4.7,WT1,1,2019-12-27 09:25:53,197,0.8574784502089058,0.7522405660377359,0.9362092391304347,0.6923076923076923,0.6142104562104562,0.21704545454545454,0.9047727272727272,0.75,0.6535583730151483,0.47921370967741933,0.8123015873015872,0.6170212765957447,0.7038629794697906,0.3809090909090909,0.9333333333333333,0.7142857142857143,52;12,41;16;17;16;13;7;17;11;10;5;28;26;21;37;18;14;15;13;10;11;16;11;11;20;11;10;36;14;41;5;29;35;32;10;10;8;15;7;12;19;5;25;21;21;34;42;56;10;19;10;38;10;16;10;8;17;7;5;28;40;9;10;13;13;20;27;8;26;22;8;10;37;19;10;11;30;14;14;11;20;11;13;10;28;15;9;8;13;10;8;17;5;14;45;13;28;29;9;32;17;33;24;12;15;13;11;13;28;13;7;16;12;16;27;12;14;12;32;21;10;32;16;28;34;5;19;20;13;5;18;11;14;22;10;18;5;32;39;11;14;21;23;11;15;5;15;5;8;16;50;7;8;37;23;20;8;10;12;16;23;16;14;21;14;13;7;10;13;8;36;5;10;25;17;13;13;32;35;21;29;62;23;33;15;24;19;20;39;27;11;9;24;28;24;32;16;10;10;15;23;8;14;10;13;20;34;7;23;21;19;14;8;8;5;11;26;14;28;20;12;10;21;7;12;11;20;21;10;27;61;7;9;17;17;5;17;9;10;8;14;16;14;23;16;9;20;21;32;5;5;18;19;9;11;16;9;7;18;24;22;38;9;7;11;23;8;24;12;39;10;15;41;14;10,32.0,17.682481751824817,2,274,5.0,41.0
hyb_p,4.7,WT1,2,2019-12-28 09:37:17,224,0.9369850271171952,0.8524515086206896,0.9847377622377622,0.8723404255319149,0.8136687568966982,0.5,1.0,0.8571428571428571,0.8067724716700071,0.6779334038054968,0.9208460365853656,0.8301886792452831,0.8315530468671335,0.6052777777777778,1.0,0.6666666666666666,73;13,5;13;24;34;10;52;5;48;5;42;5;15;20;5;24;8;60;5;18;55;8;5;28;14;40;10;12;11;20;36;31;44;8;18;17;9;53;5;59;7;51;5;79;5;76;5;25;5;18;23;20;35;38;18;53;5;18;24;7;41;5;61;5;47;5;22;8;64;47;16;43;5;41;9;13;20;14;51;5;17;33;5;48;5;11;54;7;26;5;78;5;72;5;70;5;66;14;64;9;28;56;59;5;42;5;59;5;24;5;51;57;50;5;45;5;15;5;23;15;29;5;12;20;5;25;8;27;5;55;14;39;5;38;5;49;31;13;57;5;13;12;5;54;5;82;14;43;8;34;5;24;7;60;9;50;12;67;7;28;5;62;5;70;58;13;23;5;41;7;61;5;51;10;65;5;24;5;24;5;39;5;50;5;16;23;5;15;23;5;46;37;28;13;36;5;12;24;5;50;5;18;23;5;18;21;8;51;5;17;28;5;42;5;50;63;61;5;10;22;21;15;27;5;14;36,43.0,25.022222222222222,2,225,5.0,70.0
hyb_p,4.7,WT1,3,2019-12-30 09:23:18,168,0.900813063591188,0.8049214975845411,0.9791666666666666,0.8648648648648649,0.5956524309024308,0.0,1.0,0.4,0.6264590316271028,0.45445134575569357,0.8112499999999998,0.5,0.725548396048396,0.39479166666666665,1.0,0.7,7;52,5;53;27;5;42;15;36;13;11;25;23;69;10;5;24;16;5;44;9;16;35;10;14;15;18;28;23;5;16;23;5;22;22;9;18;17;5;18;31;7;20;18;26;8;7;24;14;41;15;13;63;5;17;19;11;13;8;5;20;8;5;24;11;9;17;12;54;21;5;33;12;38;14;14;50;33;10;17;12;5;15;11;5;17;16;7;24;26;5;17;34;7;28;18;7;13;22;7;15;26;5;15;8;5;8;12;12;16;25;5;10;23;5;14;21;9;15;11;9;12;15;26;9;34;22;9;16;25;5;13;39;9;34;25;5;12;18;31;8;28;19;27;18;21;16;5;20;20;12;15;9;14;23;14;5;10;11;40;22;35;11;15;22;32;20;7;10;22;16;27;17;16;29;9;7;10;10;7;18;39;14;28;24;11;49;18;5;18;16;49;19;11;17;22;5;15;15;5;16;17;5;18;12;16;12;7;15;7;21;22;24;15;5;10;11;10;18;22;9;11;22;5;87;50;24;10;14;16;7;17;9;18;19;19;7;15;10;7;16;17;5;54;31;11;12;19;38;15;5;19;10;18;16;24;7;11;20;10;13;19;9;25;5;17;32;7;11;28;33;18,29.5,17.64074074074074,2,270,5.0,50.0
hyb_p,4.7,WT1,4,2019-12-31 09:49:32,263,0.8769376940959606,0.7746665582303188,0.9574597585513078,0.8392857142857143,0.5467947631144225,0.2895833333333333,0.8,0.3,0.6554360271255557,0.5044811320754717,0.8029166666666666,0.6181818181818182,0.6914348174185636,0.4361111111111111,0.8975,0.4,112;31,25;23;8;17;16;40;23;17;7;9;11;7;17;7;5;25;19;7;10;16;32;14;17;5;12;13;9;5;9;55;15;5;10;22;15;5;8;15;7;10;15;18;9;22;5;18;16;15;38;10;25;8;11;14;12;47;13;31;16;12;5;14;19;12;5;11;7;25;11;38;8;15;7;16;22;18;34;5;18;5;8;18;21;13;10;18;13;11;9;21;7;22;16;9;12;37;15;12;10;65;35;23;5;12;8;8;5;73;51;13;5;9;11;15;24;51;10;13;26;16;10;40;24;24;14;24;18;10;19;16;14;7;17;5;26;11;32;10;5;11;30;13;9;11;5;20;7;20;10;19;12;12;5;11;9;8;8;15;45;5;14;10;20;17;48;15;13;16;21;5;14;12;5;26;9;36;5;9;18;14;9;43;26;19;12;11;5;13;5;9;5;5;28;5;5;10;45;7;22;40;5;16;25;31;8;49;10;17;15;9;17;55;7;12;24;29;12;18;12;7;9;9;15;16;15;7;26;9;7;11,71.5,16.37391304347826,2,230,5.0,49.55000000000001
hyb_p,4.7,WT1,5,2020-01-01 09:02:33,302,0.8572279553309724,0.761969471332837,0.9387558685446008,0.704225352112676,0.5237477183549165,0.23541666666666666,0.8,0.3076923076923077,0.6158609241260582,0.48392857142857143,0.767922794117647,0.5,0.665829030267204,0.43216374269005847,0.9034722222222219,0.75,19;48;24;10;20,7;16;22;10;11;20;17;12;7;26;15;13;16;25;12;13;10;13;39;11;12;18;19;12;49;11;17;14;26;24;14;8;5;11;14;19;9;5;10;19;23;24;50;10;41;42;13;9;5;12;10;13;10;13;9;50;11;12;14;5;42;11;24;17;8;12;19;20;13;8;47;19;15;13;16;23;26;45;17;42;13;18;15;10;51;8;7;13;16;16;42;5;11;8;18;7;18;5;12;10;10;5;8;26;14;21;12;11;15;17;17;16;9;5;21;17;25;10;33;17;5;18;21;15;15;16;27;22;18;12;11;19;12;23;8;8;17;13;32;14;18;15;11;15;12;18;9;11;7;40;29;5;17;23;22;24;21;12;20;8;27;10;11;5;38;5;5;15;10;19;20;20;7;13;27;20;16;18;15;11;15;13;5;39;9;5;12;9;15;13;12;7;16;37;16;17;5;20;21;5;28;28;15;11;45;14;5;11;21;21;17;11;18;40;12;9;12;10;5;14;11;25;8;36;10;16;26;11;49;19;9;52;26;11;13;19;23;10;23;21;5;14;11;5;10;8;37;9;16;5;54;15;13;21;20;28;21;10;25;32;12;10;7;13;17;5;10;13;16;21;15;5;24;14;21;8;14;45;5;19;13;15;9;10;19;18;5;19;19;5;39;10;13;18;5;70;14;5;27;24;10;11;24;5;17;21;11;23;35;17;7;23;19;43;27;23;27;13;18;23;20;12;7;17;11;11;18;22;37;29;5;43;71;22;5;19;16;9;12;5;28;12;19;9;5;7;8;16;5;5;16;13;20;17;8;11;13;9;11;18;34;5;21;16;17;16;21;12;5;24;10;16;18;45;7;27;11;27;81;12;7;32;7;16;5;8;10;20;12;42;16;7;16;44;16;14;12;5;11;20;13;10;5;26;11;24;37;20;8;24;14;5;25;7;16;19;48;25;20;9;13;5;11;5;7;17;9;14;9;11;14;22;18;20;10;9;75;7;5;13;10;8;11;29;16;24;10;15;16;19;35;11;13,24.2,17.12362030905077,5,453,5.0,47.69999999999999
hyb_p,4.7,WT1,6,2020-01-02 09:19:31,297,0.8560540240021233,0.7732905982905983,0.9302325581395349,0.8043478260869565,0.5734374011351566,0.36363636363636365,0.8659090909090902,0.3888888888888889,0.6556558943342082,0.5137491264849755,0.7916191311978938,0.6944444444444444,0.6883377566694278,0.4861842105263158,0.8822916666666665,0.6086956521739131,116;40;16,7;15;22;7;32;14;20;26;10;11;16;11;7;27;63;18;25;5;26;13;21;26;5;17;7;33;12;9;15;9;64;22;54;40;24;12;13;14;5;24;14;11;39;18;5;18;19;21;25;11;14;15;30;22;26;32;16;12;15;32;9;39;24;5;62;12;16;11;20;23;10;28;12;9;33;30;17;15;9;15;21;21;7;28;26;24;23;30;10;11;22;23;12;9;26;25;9;40;10;28;19;12;7;26;26;21;29;9;54;8;35;7;16;19;7;21;24;21;44;29;18;33;23;24;18;20;9;18;5;28;18;5;16;10;20;22;22;15;17;5;28;15;11;17;38;38;12;9;24;26;23;13;9;20;13;32;21;25;8;37;12;27;31;36;14;9;10;35;11;21;11;19;19;9;17;11;32;29;15;7;42;21;11;28;11;9;44;12;7;15;17;50;13;10;30;23;14;7;14;14;5;33;14;17;19;9;17;9;20;13;18;13;9;28;11;13;18;26;26;9;22;36;42;23;19;26;33;43;25;5;43;28;17;16;24;55;19;39;21;27;17;11;28;24;5;53;20;21;16,57.333333333333336,20.285140562248998,3,249,5.0,52.39999999999995
hyb_p,4.7,WT1,7,2020-01-03 09:14:07,266,0.8939127405167817,0.81870043258832,0.957760333863275,0.828125,0.6274288475542344,0.2895833333333333,0.8888888888888888,0.4,0.6895672641233387,0.5571078431372549,0.847674418604651,0.723404255319149,0.7382038799176874,0.48455882352941176,0.9333333333333333,0.6875,57;9;72;16,21;7;20;16;63;66;21;5;15;16;7;32;13;7;5;10;17;10;23;17;18;5;54;11;58;7;5;12;17;9;20;12;5;15;11;8;10;25;7;12;42;17;9;11;10;16;9;53;5;7;24;16;14;10;9;76;13;18;25;5;5;35;14;18;5;48;19;8;16;59;7;7;19;14;15;14;25;19;20;9;39;7;16;22;8;7;16;24;12;5;41;7;23;22;10;21;11;8;33;5;19;13;70;14;10;62;12;27;5;21;14;8;37;30;57;38;38;8;20;15;33;15;16;15;12;11;5;13;25;30;8;13;15;5;18;14;8;17;56;8;34;7;12;9;9;52;5;5;10;5;17;15;16;7;17;49;9;14;31;15;5;30;5;5;45;13;5;7;14;23;11;22;11;7;10;62;13;10;19;20;23;16;28;9;36;16;19;62;12;10;10;16;5;36;19;15;7;8;17;12;49;7;9;38;13;7;32;19;10;20;18;10;7;29;10;26;13;16;10;48;16;53;9;17;24;5;9;52;16;7;34;25;66;18;9;5;13;34;5;72;5;9;21;10;19;15;14;25;16;17;18;10;21;16;10;25;18;9;8;23;18;13;39;5;9;19;19;54;11;35;20;5;23;10;10;5;31;9;15;36;10;5;5;49;11;24;9;11;17;16;28;18;14;7;20;8;17;30;18;7;7;41;23;10;36;7;7;15;7;5;20;10;5;15;13;11;11;23,38.5,18.5062893081761,4,318,5.0,62.0
hyb_p,4.7,WT1,8,2020-01-04 09:15:57,344,0.854838711948754,0.7559374999999999,0.9289502164502165,0.7906976744186046,0.4166082445246531,0.2,0.6999999999999997,0.2631578947368421,0.5446543780980584,0.40012755102040815,0.6886314655172414,0.4745762711864407,0.6052816110840454,0.4,0.8076923076923077,0.5909090909090909,46;5;66;7;27;12,20;16;30;9;12;16;10;12;12;25;11;23;12;17;55;13;15;26;40;10;34;5;47;45;12;9;9;45;5;31;36;17;9;10;8;33;43;11;14;25;11;35;11;5;27;9;22;11;5;13;21;5;14;16;8;9;16;7;14;10;5;23;12;10;11;21;66;29;33;7;16;13;16;19;5;22;5;14;18;10;19;8;17;38;10;34;12;17;5;59;11;24;10;8;21;22;24;42;12;24;12;26;29;5;38;5;15;14;26;43;7;22;11;9;25;7;23;17;9;15;49;8;18;24;7;10;17;5;17;8;27;13;7;12;41;12;30;14;27;7;22;19;9;8;5;13;21;11;24;21;10;7;24;31;24;5;11;24;11;8;8;30;43;13;15;13;11;33;12;20;13;10;5;26;13;19;5;11;9;18;10;27;26;7;47;14;28;10;22;11;25;5;18;5;23;10;12;27;34;20;12;56;40;11;5;5;15;11;20;28;15;28;24;10;18;5;14;9;30;10;16;39;10;11;12;14;24;9;12;21;5;14;5;27;46;5;31;10;26;5;5;45;7;53;16;22;5;26;5;14;10;8;5;9;24;7;21;25;11;10;10;8;7;10;20;5;5;11;9;18;12;20;10;23;9;21;9;82;5;21;10;10;7;13;37;12;23;49;62;5;13;13;5;27;17;5;23;9;21;16;5;32;9;20;16;24;7;27;12;22;17;11;9;19;5;35;12;34;8;24;13;22;11;20;11;5;28;39;7;5;40;9;11;8;5;30;11;13;5;14;11;12;13;25;5;27;26;13;24;11;32;8;17;14;8;15;21;11;14;24;9;9;10;13;15;27;39;33;8;41;7;22;7;12;13;8;26;7;28;12;5;50;16;9;8;8;5;10;7;12;9;18;7;9;11;5;17;12;25;12;12;25;15;14;10;9;9;28;41;24;13;20;12;27;11;13;32;32;7;18;24;25;5;24;35;10;26;13;20;46;17;10;32;12;24;9;5;12;21;45;44;17;12;7;28;16;7;41;16;12;10;17;18;43;11;9;11;18;19;20;14;11;63;23;5;29;29,27.166666666666668,17.670235546038544,6,467,5.0,47.0
hyb_p,4.7,WT1,9,2020-01-06 09:09:05,279,0.9199519991386446,0.8604026442307693,0.9852864583333334,0.8676470588235294,0.6212296252509101,0.3158333333333333,0.866517857142857,0.4375,0.6943770777398734,0.532801724137931,0.826027628032345,0.66,0.7390465513534918,0.5125,0.9464488636363635,0.6875,14;17;14;23;12;5,5;31;17;10;5;5;7;22;26;17;8;9;14;9;15;15;17;28;10;5;15;15;47;10;15;7;14;15;25;14;12;9;8;13;21;17;7;10;5;17;23;14;18;7;13;17;13;7;9;22;46;12;7;7;5;23;25;17;10;5;24;43;14;5;12;19;16;18;16;15;5;8;19;33;5;10;38;22;15;5;5;11;5;20;13;5;14;10;13;10;5;21;34;9;14;18;37;5;7;18;20;16;12;8;7;12;7;21;18;19;7;5;42;22;11;15;9;13;16;22;12;5;5;16;21;14;11;17;17;25;5;9;14;39;5;45;23;13;7;5;25;41;19;20;16;8;8;5;7;18;9;13;10;7;14;19;41;7;11;13;15;16;7;9;5;12;40;5;13;20;21;24;11;16;41;10;10;9;22;22;15;7;9;13;38;13;12;22;26;19;5;5;5;19;17;28;11;5;11;5;19;20;10;14;22;50;9;5;8;52;13;11;5;14;5;32;10;16;48;5;13;7;17;15;11;5;11;35;16;5;14;8;33;7;5;16;28;19;12;5;18;18;18;5;20;18;26;9;5;5;16;39;13;9;18;20;17;5;5;21;24;17;16;5;7;7;22;37;7;11;5;16;28;16;5;7;10;5;17;25;10;7;5;15;47;10;5;5;7;14;16;13;7;7;7;7;25;18;8;7;16;32;7;9;10;18;12;16;11;9;16;24;14;16;9;9;20;18;42;5;5;23;21;5;11;11;37;5;5;5;24;13;16;13;17;15;16;10;12;5;26;29;8;5;10;20;25;23;14;5;13;5;15;30;10;7;12;8;11;30;10;13;5;20;19;16;9;5;8;20;16;5;5;15;31;11;7;10;21;17;5;5;24;22;16;7;12;15;20;5;5;20;36;7;13;20;18;26;10;9;31;26;5;12;5;21;49;7;7;25;25;18;5;12;5;22;26;10;15;40;10;7;5;12;19;17;10;5;9;5;50;10;10;14;18;17;10;11;17;49;16;5;8;26;24;15;17;24;19;16;5;27;14;8;7;15;32;15;9;23;27;5;18;10;12;10;14;8;18;11;16;5;9;5;20;5;12;5;8;13;17;13;8;10;13;13;44;7;7;10;13;12;14;13;5;14;48;25;18;5;7,14.166666666666666,14.954091816367265,6,501,5.0,42.5
