subject,session_idx,date,stage,model,WBIC,n_trials,alpha,forget,lambda,Wmf,Winf,P,p_r
WT1,0,2019-12-20 09:06:56,4.5,hyb_inf,41.47728341756432,103,0.33274047063564266,0.4712482566545088,0.42788138397701736,2.5298764847369815,4.917269991727867,0.6223759122632709,0.6551689135996477
WT2,0,2019-12-18 10:12:40,4.5,hyb_inf,24.772571233748916,60,0.37993572381755464,0.45631558405323575,0.4658300502567783,2.806600771140858,4.6244338156924725,0.9327938326360061,0.5703314161541481
WT3,0,2019-12-18 18:05:43,4.5,hyb_inf,35.04160016083614,112,0.34146269905495613,0.4742635403990005,0.3512135424500741,4.229250581160501,4.6826247705636925,1.3525605435527457,0.6228327963445088
WT4,0,2020-03-14 08:56:47,4.5,hyb_inf,37.281310599145705,89,0.35400619762300867,0.4477014202274532,0.43595008229866694,2.4699544771101705,4.291377270271991,0.7087936174708014,0.5533652091007287
WT5,0,2020-03-14 10:00:01,4.5,hyb_inf,41.66694853006664,108,0.3301488303324095,0.46095281766625495,0.42487757036231305,2.908224107026839,4.844361271157336,0.7181684947937599,0.6217421321043682
WT6,0,2020-03-18 17:58:02,4.5,hyb_inf,14.675301103149758,43,0.3612671710548364,0.4565580180190792,0.3843087919097272,4.326151352374017,4.952625216872025,1.3365953421330274,0.6078889016826087
WT6,1,2020-03-19 13:03:11,4.5,hyb_inf,56.189062886809424,146,0.32124003897248987,0.45448865334966854,0.41937929008700153,2.722910650017481,4.565855772481323,0.7006924946059228,0.6171875962933239
