subject,session_idx,date,stage,model,WBIC,n_trials,alpha,forget,lambda,Wmf,P
WT1,0,2019-12-20 09:06:56,4.5,mf_p,38.035604788070806,103,0.31947160325719476,0.5728719256024388,0.4442999696534895,2.864521293242391,-1.3322308256663882
WT2,0,2019-12-18 10:12:40,4.5,mf_p,23.613714140028545,60,0.3609557809353536,0.48985161645683645,0.47642049905262146,3.1236126490155893,-0.560392810216015
WT3,0,2019-12-18 18:05:43,4.5,mf_p,38.84131075685169,112,0.3379489228220029,0.5791959648412951,0.42225479172294283,3.569053036175219,1.0562658885281322
WT4,0,2020-03-14 08:56:47,4.5,mf_p,34.406038066632426,89,0.32930192268909064,0.5317658066821037,0.44508054079244486,2.7888457601581265,-0.9160564779242032
WT5,0,2020-03-14 10:00:01,4.5,mf_p,41.077199986699384,108,0.33591864965554086,0.5716677629299077,0.4258962690344946,3.1561018160623804,-0.5979031757137415
WT6,0,2020-03-18 17:58:02,4.5,mf_p,17.077568960251035,43,0.35971963924549005,0.5425175475009394,0.4441212408856396,3.649565695304865,0.544282420988451
WT6,1,2020-03-19 13:03:11,4.5,mf_p,56.30214125181666,146,0.2975325158197002,0.5494186934460942,0.44423014846032277,2.978969295562743,-0.275744527292184
