subject,session_idx,date,stage,model,WBIC,n_trials,alpha,tmp,P
WT1,0,2019-12-18 16:00:11,4.2,rac_p,18.447226923407545,95,0.4643443535097903,2.1551422555431516,-0.45349794804076965
WT2,0,2019-12-16 17:00:06,4.2,rac_p,19.16819075007234,84,0.41898649111913217,1.624191988998108,-0.05021877730524961
WT3,0,2019-12-17 11:01:44,4.2,rac_p,14.105841599343787,77,0.45537786891400445,2.6672085046253566,0.37497014101579357
WT4,0,2020-03-12 16:00:01,4.2,rac_p,15.05561452514368,70,0.47595282165295216,2.1500900173297692,-0.4448327318429111
WT5,0,2020-03-12 17:07:48,4.2,rac_p,13.444354363658714,62,0.4067902034169391,2.170107281227668,-0.24967366182159687
WT6,0,2020-03-17 12:50:06,4.2,rac_p,31.711114697230677,161,0.421816972740842,1.561112150532272,0.31347360191749707
