subject,session_idx,date,stage,model,WBIC,n_trials,alpha,forget,lambda,Wmf,P
WT1,0,2019-12-19 09:23:45,4.3,mf_p,14.894074030809788,73,0.4104752616363885,0.5281917792247043,0.46368310873677804,3.5203200740115497,-0.00842982273860073
WT2,0,2019-12-17 10:07:45,4.3,mf_p,15.2928705564491,74,0.38779474045116125,0.5293370990208414,0.47269428525015583,3.421070657594581,-0.9326791839453491
WT3,0,2019-12-17 18:00:17,4.3,mf_p,20.428884622137897,100,0.404494837334841,0.5224508875010919,0.45101571050907574,3.443544490547993,0.05114583416401592
WT4,0,2020-03-13 09:07:24,4.3,mf_p,15.67533098692608,88,0.4328108687349227,0.532864772003083,0.4896749410619655,3.5064012331230145,-1.8612887300167613
WT5,0,2020-03-13 10:21:19,4.3,mf_p,18.379343554564134,102,0.37243688513875395,0.5257661140313128,0.45449062030488513,3.3713623575663036,-1.8698600252826725
WT6,0,2020-03-17 18:03:02,4.3,mf_p,16.032822972873607,91,0.4185021425572915,0.4908577389329029,0.502524481693741,3.965303157542486,-1.6278448130118295
