subject,session_idx,date,stage,model,WBIC,n_trials,alpha,forget,lambda,Wmf,P
WT1,0,2019-12-18 16:00:11,4.2,mf_p,19.262849368479902,95,0.3887781076403044,0.5049195043717587,0.4399753282271014,3.2045960081535587,-1.0483561065154585
WT2,0,2019-12-16 17:00:06,4.2,mf_p,17.94266210483727,84,0.3960488761521768,0.5333242752676893,0.4556690651257554,3.410782986278636,-0.7038297551356119
WT3,0,2019-12-17 11:01:44,4.2,mf_p,16.406958909264223,77,0.4099904803346867,0.5111011403962423,0.44333310761230643,3.431389506101526,-0.0327199955628679
WT4,0,2020-03-12 16:00:01,4.2,mf_p,15.128650761369562,70,0.40762845740235465,0.4927565432499036,0.47301723100427523,3.3931944930777846,-1.0444225444589192
WT5,0,2020-03-12 17:07:48,4.2,mf_p,12.855933003335828,62,0.38694897028927605,0.51651460175449,0.46123136950809007,3.718939389103655,-0.6365019292140782
WT6,0,2020-03-17 12:50:06,4.2,mf_p,31.50952681598939,161,0.36637930094859555,0.5520967307829582,0.45143548528616295,3.2299071939946122,-0.0752521222210156
