subject,session_idx,date,stage,model,WBIC,n_trials,alpha,forget,lambda,Wmf,Winf,P,p_r
WT1,0,2019-12-19 16:11:15,4.4,hyb_inf,24.269284707463193,102,0.3627716692135298,0.4654399989350594,0.44811696992098793,2.7601538308147604,4.664530896607007,0.7828251592588255,0.6048383268733484
WT2,0,2019-12-17 17:00:01,4.4,hyb_inf,13.659994495562348,58,0.4589439340510619,0.3960538790228479,0.5148411066383856,3.813930878089331,4.642211483019699,0.9851033179355718,0.5046495662022475
WT3,0,2019-12-18 11:15:07,4.4,hyb_inf,18.09929265251449,82,0.4010129983893332,0.44892270964094294,0.4695171654818841,3.149140370097215,4.767272065589971,1.103332972064286,0.522118026280697
WT4,0,2020-03-13 15:52:16,4.4,hyb_inf,20.482850753022944,97,0.3961612859107367,0.4581470970648273,0.47073880346912567,3.383950317752176,4.58370734405598,1.10171352222489,0.5238797944332131
WT5,0,2020-03-13 17:01:07,4.4,hyb_inf,16.31936287220548,67,0.38981462393486366,0.45849401221802505,0.4728224080232009,2.8929331761229387,5.182450755987198,0.8902473416835408,0.6314551179009376
WT6,0,2020-03-18 13:23:48,4.4,hyb_inf,26.07662344756863,141,0.3817776523659315,0.42879898724753335,0.48769710200944055,3.5058459540463405,4.926619576444683,1.0427673542601144,0.6171682535978829
